EN-GB	Here are some stories reported in the South Wales Argus 100 years ago, on February 11, 1919.
EN-US	The Broncos’ worst injury fears were ruled out Monday, but they will be without at least two offensive weapons against the Los Angeles Chargers on Sunday.
EN-US	Gina Haspel, President Trump's nominee to head the CIA, waves as she arrives at a meeting with U.S. Sen. Joe Manchin (D-W.Va.) May 7, 2018, on Capitol Hill in Washington, D.C.
EN-GB	As we enter a new decade it is time for a spot of reflection as Northern Echo Sport looks back and ponders who were the best and worst North- East players in the Noughties. Each of our five clubs has had plenty of candidates to fill the best XIs, and regrettably more than enough for the worst XI.
EN-GB	HAMPSHIRE’S juniors will be setting out to emulate the men’s team by reaching the English Finals when the South East Boys Qualifier is held at Blackmoor tomorrow.
EN-US	Veteran actress Mia Farrow has stepped up to defend beleaguered Alec Baldwin following his nasty run-in with a paparazzo in New York City on Sunday.
EN-US	Los Angeles Lakers center Andrew Bynum will be out at least eight weeks because of an injured left knee.
EN-GB,EN-US	Jack Hillier got his professional boxing career off to a winning start as he defeated Jules Phillips in Boscombe.
EN-US	The 9th green is flooded with water as spectators sit in the stand during a weather delay of the final round of AT&T Byron Nelson at Trinity Forest Golf Club in Dallas, Sunday, May 20, 2018. (Jae S. Lee/The Dallas Morning News)
EN-GB	AN interview with a North-East First World War veteran who saw his best friend die in the trenches will be shown on television tomorrow.
EN-GB	OXFORD United have agreed a partnership in principle with Oxford City which will see them establish a permanent base at Court Place Farm.
EN-GB	DORSET-BASED animal rescue centre Margaret Green is hoping to find homes for animals in its care this week.
EN-US	It was Baltimore steaming hot even after the sun set, and I didn't get to see the big street protest scene that I came to see filmed for "House of Cards."
EN-US	Ending months of debate, the Annapolis city council quickly and unanimously approved a design plan last night for the revitalization of Inner West Street.
EN-GB	A SCHOOL expansion branded 'disgusting' and 'reprehensible' by outraged villagers is set for approval.
EN-US	AUSTIN — For Bernie Sanders’ supporters in Texas, New Hampshire was a good sign.Hillary Clinton had sweeping support from most of the New Hampshire elected Democrats, and won the Granite State in 2008 against Barack Obama. Even her husband, Bill Clinton, had ties to the state after earning the nickname "The Comeback Kid" when he finished in second in New Hampshire in 1992.But despite all this, Clinton lost to Sanders Tuesday in New Hampshire by about 22 percentage points."Through a good ground game and with a message of helping working class families, we were able to overcome a political machine that the Clintons built up," said Jacob Limon, Sander's Texas state director.Clinton's ties to Texas are as strong, if not stronger, than her ones to New Hampshire. All but a handful of elected Democrats have officially endorsed her. Just one state lawmaker — Rep. Marisa Márquez, D-El Paso, has endorsed Sanders. Clinton also won Texas in 2008 against Obama.Unlike in New Hampshire, Clinton is leading in the polls — up by 34 percentage points according to one poll.Still, Sanders' Texas state director said they are in "a pretty good spot."“Endorsements are nice to have if you’re an establishment candidate, but we’re running a revolutionary campaign," Limon said. "Our focus is not endorsements.”Clinton's been ramping up her ground game in Texas, opening field offices in Houston and San Antonio last week. Austin Mayor Steve Adler is hosting a phone bank for Clinton in Austin Wednesday night.Sanders' campaign has had paid staff in Texas since November."We've been on the ground for three months here," Limon said. "The only way we're going to combat the establishment money and the establishment names is with people power and a grassroots program."
EN-US	Like most mothers, Marisol Rodriguez De Lort hopes her child inherited only the best of her.
EN-GB	A TEENAGER whose 'tragic' death rocked the core of a school community was found hanging at his home, a court has heard.
EN-US	ENGLEWOOD, Colo. -- Tele-Communications Inc. said yesterday that it cut 2,500 jobs, or 6.5 percent of its work force, and froze or reduced salaries for up to 100 senior managers, including Chairman John Malone.
EN-GB	WALES will be without star man Gareth Bale for Thursday night’s mouth-watering friendly against Spain – but boss Ryan Giggs says there’s still a chance the Real Madrid ace could feature in Dublin next week.
EN-GB	HEADING into their 30th anniversary year, Oddsocks make their traditional New Year visit to the Joseph Rowntree Theatre, York, on January 12.
EN-GB	Peppa Pig and friends are back in a brand new live show, Peppa Pig’s Adventure – the perfect show for the youngest audiences.
EN-GB,EN-US	A Danish steel contractor is bringing a mothballed factory back to life by creating a hub for the manufacture of wind turbine parts. Deputy Business Editor Steven Hugill reports
EN-GB	YORK City have already received a number of "very credible applications" for their vacant managerial role - with managing director Steve Kilmartin saying several names in the running would be "well-received by the fan base".
EN-GB,EN-US	An outdoor living space with a tiny house on wheels and a coffee break-themed dining room took top prizes in the Serving Up Style design competition, which raises money for lupus research and awareness through Molly's Fund.
EN-GB,EN-US	Although there was lots of drama surrounding the Miss America Organization this year, on Sunday night, the actual televised competition had almost no controversy.
EN-GB	A YOUNG boy who had to abandon his sporting dreams after being struck down with a degenerative disease is having his life turned around thanks to a new wheelchair.
EN-GB	AFTER last Friday’s game against Zebre I was as upset, frustrated, depressed and annoyed as anyone; we got our season up and running with a win but it wasn’t the performance that we wanted.
EN-GB,EN-US	A FRESH bid is under way to block plans for a controversial biomass plant in Southampton – by refusing to use the heat it would create.
EN-GB,EN-US	Here’s a twist on the old “Player X nearly got drafted by Team Y and then went on to make Team Y’s life miserable” story:
EN-US	Johnsburg Unit District 12 has seen little student population growth over the past year. But that may change soon because of an increase in new-home construction in the area.
EN-GB	YORK City manager Martin Foyle will run the rule over FA Cup fourth qualifying round opponents Bedworth United tonight.
EN-GB,EN-US	AN OVERWHELMED Gary Mills admitted that it is a “privilege” to manage York City as thousands of supporters turned out for last night’s open-top bus parade.
EN-GB	THE definitive live concert celebration of music’s greatest icon, The Bob Dylan Story marks this year’s 50th anniversary of his legendary Isle of Wight Festival appearance at Lighthouse, Poole.
EN-GB,EN-US	Lucie Jurakova, assistant manager at 2017 Product of the Year winners, The Chocolate Tree, who helped launch this year's awards. Picture: SFDEA2018
EN-US	Anyone still wondering why Connie Sellecca ran away fro ABC's "Baby Talk" last fall will get an answer tonight when the series debuts with Julia Duffy taking Sellecca's place.
EN-US	The cost of a Manhattan apartment has finally topped the record set shortly before the 2008 economic collapse, a new report says.
EN-GB,EN-US	A GIFTED young dancer with type one diabetes has celebrated her recent success at an international dance competition.
EN-GB	A Mummy Too blogger Emily Leary shares her five-phase plan to beat children's fussy eating...
EN-US	The drama on the sidelines of Haiti's earthquake, in which 10 American missionaries were arrested trying to take children out of the country, was a fiasco waiting to happen.
EN-US	IN what will go down in history as one of the most unusual nights in Oxford musical history, electro-pop band Kraftwerk delighted fans with a 3D show – featuring footage of a spaceship landing in the city.
EN-GB	NEWPORT County AFC loan star Regan Poole insists he hasn’t given up hope of breaking into the Manchester United first team.
EN-US	Cultural organizations are a significant economic force in this region. That’s the main conclusion I’d draw from the huge Economic Impact Study of cultural activities–ranging from arts to zoos–that we’ve just released today. That significance comes not only in terms of impacts and jobs, but also in the kind of vitality that makes this region a magnet for new businesses and top talent from around the globe.
EN-US	When Jason Chudzinski joined the Lombard Police Department, he had his co-workers seeing double. Understandable since his twin brother, Michael, also is on the force.
EN-GB	THE CITY council is planning to put £500,000 into redeveloping Haxby Memorial Hall, so the town’s library can move in.
EN-GB	A NEW head teacher is to take over at The Read School in Drax, and for the first time in its 343-year history it’s a woman.
EN-GB	SELBY has announced plans to hold a cycling festival to coincide with the Tour de Yorkshire.
EN-US	Clemson has begun preparations for its College Football Playoff semifinal against Notre Dame at the Cotton Bowl.
EN-GB	WHEN you put some of the greatest songs ever written in the hands of someone with a voice like Michael Bolton, add a backing band and singers who are all at the top of their game, then you are in for a real treat of a night.
EN-GB	A RECORD-BREAKING chain of loom bands is being converted into a permanent art installation for Oxford Children’s Hospital.
EN-US	SIR DANCEALOT can rediscover that happy knack of winning races when he lines up on a strong card at Leicester.
EN-GB,EN-US	We are still talking about it at the water cooler, but the words are not so sweet. Listen closely to these conversations, and you will hear a change of heart about that dish called ''Twin Peaks.''
EN-GB	London-based pizza chain Franca Mara could be set to open in Edinburgh. Picture: Franca Mara
EN-GB	TODAY'S the day when millions of once-a-year punters try their luck in a Grand National sweep.
EN-US	A strong new earthquake shook Mexico on Saturday, killing at least two people, toppling already damaged homes and a highway bridge, and causing new alarm in a country reeling from two even more powerful quakes that together have killed more than 400 people.
EN-US	A WRITER from Oxford has received royal approval for her unusually titled book about pregnancy.
EN-US	Martin Jacobson pumped his fist and let out a roar. It was a sudden show of emotion seldom heard from the legendary Martin Luther King Jr. boys soccer coach – at least not in September – once Kerfala Sylla’s shot found the back of the net, extending a one-goal lead to two midway through the second half.
EN-GB	A LIFESIZE policeman, a werewolf, a zombie and a witch are among seven mannequins that are expected to attract a lot of attention at a Chepstow auction.
EN-US	She was never shy about telling the young men who were hanging outside her home - often in pointed and colorful language, neighbors say - that she was going to call the police.
EN-GB	In anticipation of the forthcoming Green Paper on older people and parallel programme (England), Newport-based independent funder Henry Howard Finance is reporting an increase in care home owners looking to take advantage of a growing and more diverse customer base by investing in new facilities or better experiences.
EN-US	PARALYMPIC hopeful Alice Tai made a golden start to her international career with two gold medals and a silver in Brazil.
EN-GB	AGATHA Christie’s And Then There Were None opened at the Dolman Theatre on Tuesday night and did not disappoint fans of the whodunit genre.
EN-GB	“WHAT he accomplished was to propel racing photography to previously unscaled heights and bring readers closer to the action than ever before.”
EN-US	The Court of Arbitration for Sport said on Monday it has put back its ruling on the two-year doping ban for Maria Sharapova for two months to September, ruling the tennis superstar out of the Rio Olympics.
EN-GB	BRANSGORE thrower Scott Mitchell examined his Grand Slam of Darts draw and admitted: "There were worse groups to be drawn in."
EN-US	A demonstrator from CodePink holds up a banner as National Rifle Association Executive Vice President Wayne LaPierre delivers remarks during a news conference at the Willard Hotel December 21, 2012 in Washington, DC.
EN-US	Arbitrator Shyam Das ruled against the NFLPA, dismissing a second grievance by the players' association related to the Saints' bounty case.
EN-US	A RETIRED GP took his own life after wrongly convincing himself he had cancer, an inquest heard.
EN-US	A fascinating version of this argument is put forward by Steven D. Smith, a law professor at the University of San Diego, in his new book, Pagans and Christians in the City: Culture Wars From the Tiber to the Potomac. Smith argues that much of what we understand as the march of secularism is something of an illusion, and that behind the scenes what's actually happening in the modern culture war is the return of a pagan religious conception, which was half-buried (though never fully so) by the rise of Christianity.
EN-US	On Election Day, all around the Baltimore-area, eyes will be glued to the polls. Naturally, the thinking goes, you might as well bite your nails among fellow citizens at the bar.
EN-GB	A DOG that attacked two people in Worcester city centre has been saved after the victims asked magistrates not to order the husky to be killed.
EN-GB	Oxford United will open their 2018/19 Sky Bet League One campaign with an away match at Barnsley.
EN-US	Last week, the New York City Department of Education planned to release Teacher Data Reports, which include the names of more than 12,000 city teachers and what are known as their “value-added” scores.
EN-US	"Eating the high FODMAP foods that bother you is not dangerous," said Dr. Lisa Alvarez, a gastroenterologist with Digestive Health Associates in Rowlett. "You're just not going to feel good if you do eat them."
EN-US	The Trail Blazers snapped a three-game skid on Wednesday thanks to a heroic third quarter from Damian Lillard in another record-setting performance from Portland's All-Star point guard.
EN-GB	A GROUP of students from a school in Christchurch took part in a Question Time-style debate on WW1.
EN-GB	WE have a cracking card at Ascot this afternoon and conditions look likely to be extremely testing -soft, heavy in places.
EN-US	A recently released engineering and feasibility study of the proposed CTA Yellow Line station in Evanston officially recommends Asbury Avenue as the best site.
EN-US	Dear Abby: I just finished reading a letter in your column from Tom Lynch of Cedar Rapids, Iowa. Tom said that if we make a law against using cell phones while driving, then other laws might be enacted such as, "No tuning the radio while driving," "No looking at your passenger during conversation while driving," "No adjusting the temperature while driving," and "No driving without eight hours of sleep."
EN-GB	A CONMAN who made more than £1 million selling fake signed football shirts has been jailed for almost six years.
EN-GB	A LONDON based developer has acquired one of York’s city centre pubs revealing plans for an aparthotel on the site.
EN-GB	EIGHTY giant lorries a day carrying thousands of tonnes of sand are set to roll through East Dorset for the next decade or more - unless residents can stop a new quarry, planned for the Three Legged Cross area.
EN-US	Springdale surged to the front turning for home before going on to a 3 3/4 -length victory in the $20,000 feature at Pimlico Race Course yesterday.
EN-US	ORLANDO, Fla. — Florida treasure hunters found a trove of $4.5 million worth of Spanish gold coins 300 years to the day after a fleet of ships sank in a hurricane en route from Havana to Spain, the salvage owner said Wednesday.
EN-US	RESTORATION plans paving the way for the conversion of a 1950s York office block have been approved by city leaders.
EN-US	Everything was all set for Harold Baines' homecoming party Friday night on the South Side.
EN-US	The derailment of a CSX freight train carrying hazardous materials through Baltimore has again pushed to the forefront concerns about whether city officials know what dangerous cargo is passing through each day.
EN-GB	YAMATO: the Drummers of Japan are heading to Middlesbrough Theatre on Wednesday, March 6 following their hugely successful 2017 tour.
EN-GB,EN-US	JERUSALEM - Sixteen months after being soundly voted out of power, former Prime Minister Benjamin Netanyahu appears about to rise from the ashes of scandal and stage a political comeback.
EN-GB,EN-US	Jennifer Jane Stansfield, a lass of 10 summers, sometimes finds the whole business of being a diplomat`s daughter a bit of a bother.
EN-GB,EN-US	BICESTER climbed to ninth in Southern Counties North when beating basement boys Littlemore 48-10 away.
EN-US	Facing a mounting federal deficit that could top $1 trillion, President-elect Barack Obama called budget reform "a necessity" Tuesday and vowed to find new ways to restore fiscal discipline.
EN-GB	A SIXTEENTH century hotel has undergone a £2m refurbishment to turn in into a wedding venue.
EN-US	JOE Rothwell says the spirit of the Michael Appleton era has been rekindled at Oxford United under caretaker manager Derek Fazackerley.
EN-US	Early in the 1950s, the average American typically made purchases with cash. If they wanted to buy Christmas presents, they used layaway plans. (Make the purchase in a store, make a down payment, and then make payments until paid for — in time for Christmas — hopefully.) If they needed to buy a car, they often saved up until they had the cash to pay for it.
EN-GB,EN-US	A SEX offender breached the terms of a restrictive order put in place to curb his online activities, by collating tens of thousands of indecent images of children.
EN-GB,EN-US	The City Council Monday set a public hearing for 5 p.m. July 5 on a proposed law that would restrict the location of adult entertainment establishments to industrial districts.
EN-US	From ease and cost of cleaning, to versatility and light control, experts tell Abi Jackson where to start with weighing up the options
EN-US	A weekend trip to New York to play with the brightest stars in minor league baseball is likely a welcome change of pace for Orioles minor leaguer Eduardo Rodriguez, who will play for the World team in Sunday's All-Star Futures Game.
EN-GB	A volunteer army of music lovers in Oxford will take part in the world’s first ever live music census.
EN-GB	WORK to create the permanent defence barriers on Winchester High Street is due to start on Monday and is expected to be completed by early November.
EN-US	CALLS are growing for action to be taken on 'pavement parking' after a number of drivers were 'shamed' online for obstructing other road users.
EN-US	NEW YORK - Making successful entertainment out of serious history is a rare gift. Yet from the tragic 1840s potato famine to a haunting, modern U2 anthem, Pulitzer Prize-winning author and former history teacher Frank McCourt's richly narrated, musical history lesson, The Irish ... And How They Got That Way, is pure enjoyment.
EN-GB	A FORMER Wallingford Town Councillor has said he will appeal his conviction for slashing a taxi tyre as it was a ‘ridiculous’ set-up.
EN-GB,EN-US	WHEN political parties wish to get controversial legislation on the statute book, (like same sex marriage) they fail to put it in their manifesto, knowing they would lose votes, but then implement it when in power.
EN-US	Just 24 percent of Americans now hold a favorable view of the Republican Party, and the GOP gets a higher percentage of blame for the government shutdown that it did under the Newt Gingrich-led Congress 18 years ago, according to a new NBC News/Wall Street Journal poll.
EN-US	A SOUTHAMPTON eye expert has warned that children with a rare eye disorder are “being written off”.
EN-GB	SIR – Dilip Sarkar’s claims that ‘Keith’ the seal is devastating Diglis’ fishstocks are alarmist, misinformed and grossly misleading.
EN-GB	Fried chicken is one of the staple dishes of the American South - but its origins lie in Scottish immigrants who arrived in the region centuries ago.
EN-GB	ON-LOAN Cherries striker Sam Surridge has set his sights on topping the League Two goalscoring charts.
EN-US	George Frazier, after 19 seasons and more than 1,800 games, will say goodbye to Root Sports and Rockies fans Oct. 4, when he will be at AT&T Park in San Francisco for the Rockies’ final game of the season.
EN-GB	MANCHESTER City manager Pep Guardiola was full of praise for the atmosphere at Rodney Parade and a determined display from Newport County AFC after Saturday’s FA Cup fifth-round clash.
EN-GB,EN-US	Pillsbury Co. struggles with its Burger King unit and tries to forget Herb the Nerd. The rallying cry of Wendy`s today is more like ''Where`s the money?'' instead of ''Where`s the beef?''
EN-US	In a “Notes from the Quad” post, Stanford President Marc Tessier-Lavigne briefed students on the changing expectations and policies for the upcoming Admit Weekend. Slated to run from April 26 to 28, Admit Weekend traditionally brings heightened sensitivity towards future job prospects and student conduct as the University attempts to project an appealing image to prospective enrollees.
EN-US	President Clinton was damned if he did and damned if he didn't Wednesday. In a situation in which his motives were bound to be questioned, Clinton chose to be damned for doing, and so he went forward with airstrikes against Iraq to punish its recalcitrant leader, Saddam Hussein, for once again thwarting United Nations arms inspectors. The president chose properly.
EN-GB	SCOTT Mitchell saw progress to the knockout rounds of the Grand Slam of Darts slip through his fingers after he surrendered a three-leg lead against Stephen Bunting.
EN-US	THEY have the bedrock of their local communities for decades – but they are shutting their doors at a rate of almost 30 a week.
EN-US	Updated on Sept. 26, 2018 at 11:43 a.m. with response from the Office of the Attorney General, on Sept. 19, 2018 at 7:30 a.m. with information about Mr. Rylander's Twitter account, and on Sept. 18, 2018 at 9:10 a.m. with comment from Attorney General Ken Paxton's opponent.
EN-US	Capitalizing on a GOP surge nationally, Maryland Republicans picked up nine seats in the General Assembly, where they have been the minority party for years.
EN-US	It was the kind of game that could have turned into a manager's worst nightmare. It would be difficult to explain four pitching changes in the last three innings if a five-run lead evaporated in the process.
EN-GB	York City manager Martin Foyle congratulated top scorer Richard Brodie for making club history with his 20th goal of the season.
EN-GB	MILLIONS raised by fun runners have helped put muscular disease researchers close to a breakthrough as 4,500 people dashed around Oxford’s streets again.
EN-GB	THIS week 15 years ago, The Queen was recovering in hospital after a torn cartilage was removed from her right knee.
EN-US	A new law designed to discourage minors from buying alcohol will target teenagers' most prized possessions: their driver's licenses.
EN-US	ESPN anchor sells his good name “Of course I wrestled with the decision.”DAN PATRICK ESPN’s Dan Patrick must be another guy starving to death. Why else would the nation’s premier sports news anchor become a paid commercial spokesman for a beer company?
EN-US	A few weeks ago, Spain announced that its Ministry of Culture will seek protective status for tapas, its prized culinary ritual. This protection would come by way of UNESCO’s Intangible Cultural Heritage List, which aims to safeguard “traditions or living expressions” of cultural knowledge, practices and skills. Flamenco, for instance, is already listed. So is the violin making of Cremona, Italy; Chinese shadow puppetry; Estonian smoke saunas; Slovakian bagpipe culture; and the Mongolian coaxing ritual for camels.
EN-GB	Three of the first four home in the Derby – winner Masar, third home Roaring Lion and fourth Saxon Warrior- meet again in what promises to be the race of the season – to date – in the Coral Eclipse Stakes at Sandown in today’s feature.
EN-GB,EN-US	A MAN has been fined after a stash of counterfeit tobacco and cigarettes was discovered under the floorboards of a shop by trading standards officers.
EN-GB	A BABY was taken to hospital after a reckless off-road biker sped into the path of his pram yesterday.
EN-US	Asked whether he was surprised that the Ravens had won six of their past seven games with a rookie quarterback and a running game that is considered obsolete, receiver Willie Snead IV just stared straight ahead.
EN-GB	A BURGLAR has been jailed for four and a half years after committing a number of offences in Bournemouth.
EN-US	As I walked alone through the streets of Barcelona at 3:30 a.m. last weekend, the same line ran through my mind over and over again: “Dad would kill me if he knew I was doing this right now.” It wasn’t the first time that I’d ducked out early and walked home from a party by myself. It’s one thing to stroll down the stretch of Sheridan Road between north and south campus, where blue lights illuminate every corner, familiar faces greet you and the Arch peaks out in the distance, a friendly reminder that you’re almost home. It’s another thing to walk a mile back to your dorm from the beachfront clubs of a bustling European city when your cellphone is in airplane mode. And yet, there I was, 4’11” and completely defenseless from any danger that might come my way, walking alone in the wee hours of the morning.
EN-US	Residents of communities surrounding a Bel Air area farm slated for a housing development and large retirement community pleaded with Harford County and state officials Wednesday to push the developers to reduce the project's scale or stop it completely.
EN-US	Theresa May was joined by schoolchildren as she illuminated Downing Street by switching on the Christmas tree lights.
EN-US	INDEPENDENTS took control of Blaenau Gwent council as Labour saw their majority disappear on a disappointing night for the party.
EN-US	JOHN Lundstram was pleased a broken toe did not cause him too many problems as the midfielder played 90 minutes in Oxford United’s 1-0 win against Cambridge United.
EN-GB	THE Government has been pressed by North-East politicians for guarantees about post-Brexit funding.
EN-GB,EN-US	An Anne Arundel County man pleaded guilty yesterday to charges that he caused a 2006 car crash that killed three people en route to dialysis treatment.
EN-GB	ALMOST 1,000 extra primary school places will be created, to tackle a looming crisis across Hampshire.
EN-US	Mayor Stephanie Rawlings-Blake on Wednesday said she hopes to increase the number of city schools students who receive free school meals during summer months.
EN-US	John Bowlen, the younger brother of Broncos majority owner Pat Bowlen, told The Denver Post on Monday that he is looking to sell his minority interest in the team of about 30-35 percent because he feels it’s a good time to do so and that it’s a personal decision for his family.
EN-US	THE county needs more funding and power to make sure home schooled children are safe and properly educated, it has been claimed.
EN-US	A second protest against President Donald Trump's executive order banning immigration from seven Muslim-majority countries is scheduled for 2 p.m. Sunday at Portland International Airport.
EN-GB,EN-US	Food lover Kate Burton tells MAXINE GORDON about the fine art of running her pop-up cafe in a York gallery
EN-GB	Oxford’s music scene is dominated by blokes but MATT AYRES meets a woman who is championing the melodies of the ladies
EN-US	The first shot in the Civil War was fired 150 years ago this Tuesday at Fort Sumter, South Carolina. Yet there is perhaps no other trauma in America’s past that remains as alive.
EN-GB	BRAZEN thieves smashed their way into a motorbike shop in usually peaceful Hampshire village.
EN-US	Tom Farkas planned to mark the presence of the Stanley Cup in the Buffalo, N.Y., area by putting a big mural of Patrick Kane in the window of his hockey equipment store, Great Skate, in suburban Amherst on Friday morning.
EN-GB	Craig McAllister scored on his debut and Rob Duffy hit a brace as Oxford United recorded their biggest win of the season.
EN-GB,EN-US	Erika Tatum said Bishop McNamara's goal is to make it back to the Class 2A state semifinals.
EN-GB,EN-US	COLLEGE PARK -- Tickets remain for the BB&T; Classic, which will bring No. 2 Maryland, No. 5 Stanford, George Washington and DePaul to the MCI Center in Washington on Sunday and Monday.
EN-US	County Board member Bill Wyatt said Tuesday he would seek a March 2000 referendum to eliminate the Aurora Election Commission.
EN-US	A SOLIDER who died from a ‘non-battle injury’ while serving in Estonia will be repatriated in Oxford today.
EN-US	The Bronx DA’s office dropped the ball by not prosecuting the lazy NYCHA handyman who failed to report broken smoke detectors hours before two kids died — despite a mountain of evidence against him, police sources and former prosecutors said.
EN-GB,EN-US	A DAZZLING array of dance and circus events are set to astonish and amaze visitors to Lighthouse.
EN-US	Jury selection in the Sheldon Silver corruption trial has begun in federal court in downtown Manhattan. Andrew Siff reports. (Published Monday, Nov. 2, 2015)
EN-US	The operative word at the Lake Forest Symphony gala, a white-tie-optional auction, dinner and dance held last weekend at Lake Forest Academy in Lake Forest, was "Cinderella."
EN-GB,EN-US	As editor in chief of a lifestyle magazine, my job has been to balance two competing concerns of the journalism business: publishing stories that make a difference and selling ads that make money. This month, I discovered a third, hitherto unknown concern: ads that make a difference.
EN-GB	WANTAGE’S refurbished bandstand was officially reopened during this weekend’s Remembrance service.
EN-GB	HAVING seen off the league leaders last weekend, Darlington Mowden Park are hoping to complete a notable double when they host second-placed Blackheath at The Northern Echo Arena on Saturday afternoon.
EN-US	There seems to be some uneasiness on the part of citizens who don’t understand reasonable suspicion for a stop and when police officers would be allowed to challenge someone’s immigration status.
EN-US	The United States has gone from the most marrying society in the world to one with the most divorces and unwed mothers, damaging the welfare of children in the process, a study on marriage released Friday said.
EN-US	With the start of NFL free agency 11 days away and all of the team’s unrestricted free agents remaining unsigned, the Ravens could soon make tough roster cuts to create more cap space. This is not an easy thing for the front office to do in any year, but especially so after lifting the Lombardi Trophy just a few weeks ago.
EN-GB	YORK City’s new striker Jordan Burrow has insisted he will always give “110 per cent” following his arrival from Gateshead.
EN-GB	HULL freelance theatre director Madeleine O’Reilly is guest-directing York Shakespeare Project's modern version of Coriolanus at Friargate Theatre, York, from November 28 to December 1.
EN-US	YOUR South Wales Argus player of the year Chris Zebroski is ready to commit his future to Newport County AFC.
EN-US	The Seattle Seahawks are about to face a dilemma when it comes to their star running back, Marshawn Lynch.
EN-US	Hereford started slowly against visiting Catonsville in field hockey on Tuesday afternoon. The Bulls seemed flat and couldn't get going. Then they saw the Comets score the game's first goal.
EN-US	The HONK! Fest West 2012 organizing committee is pleased to announce that HONK! Fest West is returning for the fifth year in a row! On June 1st – 3rd, we will fill the streets, parks, and venues of Seattle with free fanfare music from marching bands, samba lines, drum corps, and so much more for the citizens of Seattle.
EN-GB	FOLLOWING an absolutely disastrous result in the referendum to leave the EU against the advice of the Tory Government, who in the best interest of the people, urged remain, we find that the vote was heavily swayed by my demographic age group, the over 65s who voted 66% to leave the EU having now left it to the young who only voted 34% to leave never thinking they would have to pick up the pieces of a Brexit deal which will lead to a broken economy. An economy that will struggle to find a viable trading market in anything other than second hand munitions.
EN-GB	Mothering Sunday is just around the corner. Mothering Sunday was traditionally a day when domestic servants – mainly daughters who had gone into service – were given the day off to visit their families.
EN-US	NORTH Yorkshire Police asked the public NOT to contact them with non-emergencies, following yet more problems in the control room.
EN-GB	WHEATLEY knocked holders Oxford University Whippets out of the Oxfordshire Shield with a 19-5 home victory.
EN-GB	THE Senedd was abuzz on Tuesday morning as the Queen, with Princes Philip and Charles and the Duchess of Cornwall in tow, popped down the M4 to cut the ribbon on the new Assembly term.
EN-US	TRIBUTES have been paid to a 29-year-old “loveable rogue” who tragically choked to death in his Newport home.
EN-GB,EN-US	The announcement broke with decades of policy and was opposed by Arab and European leaders.
EN-US	HAVING injured my right hand in a fall three days ago, I was advised by the nurse-practitioner at my GP’s surgery to have it looked at at A&E.
EN-US	The Washington Redskins followed the new NFL free-agent trend yesterday when they declined to designate a franchise player and named cornerback Tom Carter a transition player even though he has three years left on his contract.
EN-GB	A FOODBANK’S new takeaway project aimed at meeting the extra demand created by the roll out of Universal Credit has raised over £1,000 since its launch just over a week ago.
EN-GB,EN-US	MUSIC legends The Jacksons are set to headline Common People on Sunday and they are super excited about it.
EN-US	CHANDLER, Ariz. — Darth Belichick arrived Monday night as The Villain of Super Bowl XLIX, walking into a different kind of blizzard than the one he escaped in New England, this one a howling storm of questions from the national media about Deflategate, a veritable Sharknado further intensified by the Fox Sports bombshell that a Patriots locker-room attendant has been identified as a “person of interest” who allegedly tampered with Tom Brady’s AFC Championship footballs.
EN-GB,EN-US	In just a week’s time, people will cast their ballots in what might be the most overshadowed election in living memory.
EN-US	Amanda Abbington's star is shining so brightly at the moment it’s dazzling. She is everywhere, covering all the bases on stage, TV and film.
EN-US	A knife attack at a middle school in China left seven children dead and 12 others injured on Friday, according to officials.
EN-US	In 1974, long before he was a national figure and a Pulitzer Prize winner, Chicago playwright David Mamet wrote a popular play called "Sexual Perversity in Chicago."
EN-GB,EN-US	On paper, that would reduce caseloads for harried CPS workers and improve decisions on whether to remove children from their birth families and how to help them overcome the trauma of abuse and neglect.
EN-GB	GAVIN Whyte will be warned of his future conduct by Oxford United today after a lewd video of the winger appeared online.
EN-GB	SIX MONTHS after she and daughter Neive became a global hit with four million views of a video they performed in, Bournemouth mum Clare Frankland has done it again.
EN-GB,EN-US	A MALVERN father and son have paid an emotional visit to the battlefields of Gallipoli where their grandfather was seriously injured during the First World War.
EN-GB	FILM directors from around the world congregated in Weymouth for an international festival.
EN-GB	BEN Kneller’s thoughts turned to Charles Dickens in the wake of Hamble Club’s galling FA Vase exit at Windsor.
EN-GB	A VAST array of artefacts unearthed by archaeologists have the power to re-write the history books as experts have been able to place Romans in North Yorkshire ten years earlier than originally believed.
EN-GB,EN-US	A team of archaeologists in the United Kingdom says it has traced dozens of Stonehenge’s massive rocks to two quarries in west Wales. The rocks were transported 180 miles - dragged on wooden sleds, the scientists suggest, by teams of strong men. These stones, called bluestones after their bluish-gray hue, form the inner circle of the monument that towers over the Salisbury Plain.
EN-US	Caraway, 66, was a council member for nearly a decade. After serving four consecutive two-year terms, he stepped aside in 2015 because of term limits and threw his support behind Carolyn King Arnold to replace him. Arnold won outright in a field of eight candidates, getting 51.5 percent of the 3,013 votes.
EN-US	Just last week, Round Lake High School senior Rian Ellis strolled gleefully into the school's front office to pick up a registration form for early graduation in January.
EN-GB	IF at first you succeed, do it again. That’s why three more of Alan Bennett’s Talking Heads are popping into the Joseph Rowntree Theatre, York, for a short run this week after a triple bill went down so well last year.
